Id,Name,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,SBA_Appv,GrAppv
21725,0,0,0.0375,0,1,1,0,0.5854483925549916,1,1,39,1,0,0,3,45,238244,50000,100000
21726,0,0,0.0375,0,2,0,0,0.7495769881556683,1,1,36,1,0,0,2,14,125000,62500,125000
21727,1,0,0.0,0,0,0,0,0.26903553299492383,1,0,32,0,0,0,3,24,823000,617250,823000
21728,1,0,0.0625,0,1,1,0,0.4145516074450085,1,1,34,1,0,0,3,24,15000,7500,15000
21729,1,0,0.0125,0,1,1,0,0.6091370558375635,1,1,35,1,0,0,3,34,72274,22500,45000
21730,1,0,0.0,0,0,0,1,0.18612521150592215,0,0,29,0,1,0,0,45,43000,34400,43000
21731,1,0,0.0,0,0,0,0,0.34856175972927245,0,0,27,0,0,0,1,24,774000,580500,774000
21732,0,0,0.0,0,1,0,0,0.02030456852791878,1,1,38,0,0,0,1,24,537000,563000,563000
21733,1,0,0.025,108,1,0,0,0.637901861252115,1,1,39,1,0,0,1,24,113000,96050,113000
21734,0,0,0.0,0,0,0,1,0.2538071065989848,1,0,27,1,0,0,0,19,10000,8000,10000
21735,1,0,0.1,0,1,1,0,0.8950930626057529,1,1,37,1,0,0,3,51,150000,50000,100000
21736,1,0,0.1625,0,1,0,0,0.2470389170896785,1,0,31,0,1,0,3,24,375000,300000,400000
21737,1,0,0.0,0,0,0,0,0.1353637901861252,1,0,20,0,1,0,2,28,1000000,750000,1000000
21739,0,0,0.05,0,1,0,0,0.8510998307952623,1,1,37,0,0,0,1,31,156000,78000,156000
21740,0,0,0.0,0,1,0,0,0.910321489001692,1,1,37,0,0,0,0,39,134000,113900,134000
21741,1,0,0.025,0,2,1,0,0.9373942470389169,1,1,38,1,0,0,3,45,100003,25000,50000
21742,1,0,0.05,0,1,1,0,0.5854483925549916,1,1,35,1,0,0,3,51,50000,25000,50000
21743,1,0,0.0875,0,0,0,0,0.23519458544839256,1,0,30,1,0,0,3,51,50000,25000,50000
21744,1,0,0.025,0,1,1,0,0.2673434856175973,1,1,32,0,0,0,3,16,6492,1250,2500
21745,0,0,0.0,541,0,0,0,0.22165820642978004,1,1,29,1,0,1,3,24,88000,70400,88000
21746,0,0,0.0,0,1,0,0,0.8307952622673435,1,1,37,1,0,0,0,11,380000,285000,380000
21747,1,0,0.025,0,1,1,0,0.6091370558375635,1,1,39,1,0,0,2,1,57236,12500,25000
21748,1,0,0.025,0,1,1,0,0.5854483925549916,1,1,35,1,0,0,3,45,25000,12500,25000
21749,1,0,0.0125,0,1,1,0,0.910321489001692,1,1,37,1,0,0,3,45,64373,12500,25000
21750,0,0,0.0,0,0,0,0,0.01353637901861252,0,0,26,0,0,0,1,1,199000,199000,199000
21751,0,0,0.0,0,0,0,0,0.18781725888324874,0,0,30,0,0,0,0,1,46000,36800,46000
21752,1,1,0.0,0,1,0,0,0.01015228426395939,1,1,39,0,1,0,0,28,1500000,1500000,1500000
21753,1,0,0.1625,0,1,0,0,0.8307952622673435,1,1,37,0,1,0,0,20,158456,50000,100000
21754,1,0,0.175,0,1,0,0,0.015228426395939087,1,0,34,0,1,0,1,43,409000,409000,409000
21755,1,0,0.05,0,1,1,0,0.910321489001692,1,1,37,1,0,0,3,51,54979,15000,30000
21756,0,0,0.0,0,1,0,1,0.7343485617597293,1,1,35,1,0,0,0,9,60000,51000,60000
21757,1,0,0.0125,0,1,0,0,0.7783417935702199,1,1,36,1,0,0,3,16,28000,14000,28000
21758,0,1,0.0,0,0,0,0,0.01692047377326565,0,0,28,0,1,0,1,27,563000,563000,563000
21759,1,0,0.0625,0,1,0,0,0.9441624365482234,1,1,38,1,0,0,3,52,225000,168750,225000
21760,1,0,0.325,0,1,0,0,0.26903553299492383,1,0,32,0,1,0,3,5,662000,721500,962000
21761,1,0,0.0,0,0,0,0,0.5499153976311336,0,0,26,0,0,0,0,39,317000,237750,317000
21762,0,0,0.0,0,2,0,1,0.3824027072758037,1,1,34,1,0,0,0,4,40000,34000,40000
21763,1,0,0.05,0,2,1,0,0.6395939086294417,1,1,37,0,0,0,0,30,250368,10000,20000
21764,1,0,0.025,0,1,1,0,0.6582064297800339,1,1,37,0,0,0,3,52,76310,17500,35000
21765,1,0,0.0,0,0,0,0,0.21658206429780036,1,0,29,0,1,0,1,6,355000,266250,355000
21766,1,0,0.0,0,0,0,0,0.16751269035532995,1,0,29,0,0,0,1,24,90000,72000,90000
21767,1,1,0.1875,0,1,0,0,0.24534686971235195,0,0,30,1,0,0,1,38,653000,489750,653000
21768,1,0,0.0,0,1,0,0,0.2436548223350254,0,0,30,1,1,0,1,19,200000,150000,200000
21769,1,0,0.075,0,1,0,0,0.8950930626057529,1,1,37,1,0,0,3,24,590000,442500,590000
21770,1,0,0.025,0,1,1,0,0.6920473773265652,1,1,35,1,0,0,3,16,49356,10000,20000
21771,1,0,0.0,0,0,0,0,0.21658206429780036,1,0,28,0,0,0,2,11,176000,132000,176000
21772,1,0,0.0625,0,1,0,0,0.9475465313028764,1,1,38,1,0,0,3,14,100000,50000,100000
21773,1,0,0.05,0,2,0,0,0.6345177664974619,1,1,36,0,0,0,1,43,14979,7500,15000
21774,1,0,0.0375,0,1,1,0,0.5854483925549916,1,1,39,0,0,0,3,51,38776,17500,35000
21775,1,0,0.0,0,0,0,0,0.2098138747884941,1,0,29,1,0,0,3,34,100000,80000,100000
21776,1,0,0.0125,0,1,0,0,0.9035532994923858,1,1,37,0,0,0,2,50,25000,21250,25000
21777,1,0,0.0,0,1,0,0,0.2825719120135364,1,0,39,1,0,0,2,52,49000,24500,49000
21778,1,0,0.0125,0,1,0,0,0.7275803722504229,1,1,36,1,0,0,3,24,5000,4250,5000
21779,1,0,0.025,0,2,0,0,0.6091370558375635,1,1,36,1,0,0,3,51,50000,25000,50000
21780,1,0,0.0,0,1,1,0,0.09137055837563453,1,0,41,0,0,0,2,52,46635,12500,25000
21781,1,0,0.05,0,1,1,0,0.637901861252115,1,1,39,1,0,0,3,45,46593,13000,26000
21782,1,0,0.0375,0,1,1,0,0.9526226734348562,1,1,38,1,0,0,3,45,99335,25000,50000
21783,1,0,0.3125,0,1,0,0,0.5431472081218274,1,1,34,0,1,0,3,51,400000,300000,400000
21784,1,0,0.0,0,2,0,0,0.26903553299492383,0,0,31,1,1,0,0,26,90000,54000,90000
21785,0,0,0.0,0,0,0,0,0.17597292724196278,1,0,20,1,0,0,0,35,230000,195500,230000
21786,1,0,0.0,0,0,0,0,0.6040609137055838,1,0,26,0,1,0,3,52,655000,530550,655000
21787,0,0,0.0,0,2,0,1,0.2588832487309645,0,0,31,1,0,0,0,20,40000,32000,40000
21788,1,0,0.0125,0,1,0,0,0.9441624365482234,1,1,38,1,0,0,1,52,88300,50500,101000
21789,0,0,0.0,0,2,0,0,0.9035532994923858,1,1,37,1,0,0,0,19,174118,131250,175000
21790,0,0,0.0,0,1,0,0,0.26903553299492383,1,0,32,1,0,0,2,35,760000,570000,760000
21791,1,0,0.025,0,2,0,0,0.9441624365482234,1,1,38,0,0,0,1,46,18000,9000,18000
21792,0,0,0.0,0,1,0,0,0.09475465313028764,1,0,40,1,0,0,3,27,25000,12500,25000
21793,1,0,0.0875,0,1,1,0,0.6548223350253807,1,1,35,1,0,0,3,16,60318,20000,40000
21794,1,0,0.075,0,1,0,0,0.6582064297800339,1,1,37,1,0,0,3,14,50000,25000,50000
21795,1,0,0.25,0,1,0,0,0.9373942470389169,1,1,38,1,1,0,3,51,10000,5000,10000
21796,0,0,0.0,0,0,0,0,0.6988155668358714,0,1,26,1,0,0,3,13,129000,116100,129000
21797,1,0,0.375,0,1,1,0,0.8054145516074449,1,1,38,1,1,0,3,51,106500,17500,35000
21798,1,0,0.0125,0,2,0,0,0.9475465313028764,1,1,38,1,0,0,0,41,57225,48641,57225
21799,1,0,0.025,0,1,1,0,0.8747884940778342,1,1,38,1,0,0,3,45,83823,17500,35000
21800,1,0,0.025,0,1,1,0,0.7868020304568528,1,1,38,1,0,0,3,14,74945,25000,50000
21801,1,0,0.0375,0,2,0,0,0.8950930626057529,1,1,37,0,0,0,1,9,220000,165000,220000
21802,1,0,0.0375,0,1,0,0,0.5939086294416244,1,1,36,1,0,0,3,14,25000,12500,25000
21803,1,0,0.0125,0,0,0,0,0.5431472081218274,1,0,35,1,0,0,3,24,15000,12750,15000
21804,1,0,0.0375,0,1,0,0,0.1505922165820643,1,0,40,1,0,0,3,24,5000,4500,5000
21805,1,0,0.075,0,1,1,0,0.3976311336717428,1,1,34,1,0,0,3,51,52085,17500,35000
21806,1,0,0.0,0,0,0,0,0.2588832487309645,1,0,23,0,0,0,1,10,40000,32000,40000
21807,1,0,0.4375,0,1,0,0,0.3874788494077834,1,0,34,1,1,0,2,38,340000,255000,340000
21808,0,0,0.025,0,1,0,0,0.3739424703891709,1,0,33,1,0,0,2,52,175000,131250,175000
21809,0,0,0.175,0,2,0,0,0.6091370558375635,1,1,39,0,1,0,0,42,31000,15500,31000
21810,1,0,0.025,0,1,0,0,0.2673434856175973,1,0,32,1,0,0,3,24,48000,40800,48000
21811,0,0,0.0,0,0,0,0,0.01015228426395939,0,0,15,0,0,0,0,25,260000,260000,260000
21812,1,0,0.0,0,1,0,0,0.637901861252115,1,1,39,1,0,0,3,24,20000,17000,20000
21813,1,0,0.0,0,0,0,0,0.1692047377326565,0,0,27,0,1,0,1,21,205000,153750,205000
21814,1,0,0.0,0,1,0,0,0.7021996615905245,1,1,36,1,0,0,3,14,50000,25000,50000
21815,1,0,0.075,0,2,1,0,0.9526226734348562,1,1,38,1,0,0,3,45,64251,18250,36500
21816,1,0,0.3375,0,0,0,0,0.01015228426395939,0,0,28,0,1,0,1,24,195000,195000,195000
21817,1,0,0.0125,0,1,1,0,0.3976311336717428,1,1,34,0,0,0,3,52,60030,10000,20000
21818,1,0,0.0,0,2,0,0,0.3976311336717428,1,0,35,1,0,0,0,22,25000,12500,25000
21819,1,0,0.1,12,1,0,0,0.2487309644670051,1,0,32,0,0,0,1,50,220500,172875,230500
21820,1,0,0.0375,0,1,0,0,0.6514382402707276,1,1,38,1,0,0,0,24,325000,243750,325000
21821,1,0,0.0,0,0,0,0,0.27749576988155666,0,0,24,0,0,0,1,8,72000,57600,72000
21822,1,0,0.0,0,0,0,0,0.3197969543147208,1,0,25,0,0,0,0,45,110000,99000,110000
21823,0,0,0.05,0,1,1,0,0.8054145516074449,1,1,38,1,0,0,3,51,40000,17500,35000
21825,1,0,0.0,0,1,1,0,0.6700507614213198,1,1,35,1,0,0,3,51,47500,15000,30000
21826,1,0,0.025,0,2,1,0,0.7783417935702199,1,1,36,1,0,0,1,31,101180,17500,35000
21827,0,0,0.0125,0,1,1,0,0.7512690355329951,1,1,38,0,0,0,3,45,40499,12500,25000
21828,0,0,0.0,0,1,0,1,0.5211505922165821,1,1,35,1,1,0,0,10,120000,102000,120000
21829,0,0,0.0,0,1,0,1,0.23181049069373946,0,0,30,0,0,0,0,41,66000,52800,66000
21830,1,0,0.0,0,2,0,1,0.2673434856175973,1,0,33,1,0,0,0,23,63000,53550,63000
21832,1,0,0.05,0,1,1,0,0.3824027072758037,1,1,34,1,0,0,3,45,77484,25000,50000
21833,0,0,0.0125,0,1,0,0,0.9170896785109984,1,1,37,1,0,0,3,24,5000,4250,5000
21834,1,0,0.0125,0,2,0,0,0.9526226734348562,1,1,38,1,0,0,3,24,5000,4250,5000
21835,0,0,0.0,0,0,0,1,0.2182741116751269,1,1,29,0,0,0,0,9,60000,48000,60000
21836,1,0,0.15,0,1,1,0,0.2656514382402707,1,0,33,1,1,0,0,31,161087,60000,120000
21837,1,0,0.25,0,1,0,0,0.3570219966159052,1,1,34,1,1,0,3,24,745500,559125,745500
21838,1,0,0.0625,0,1,1,0,0.7512690355329951,1,1,38,1,0,0,3,51,60000,15000,30000
21839,1,0,0.0,138,0,1,0,0.19796954314720813,0,0,29,0,1,0,3,22,15000,7500,15000
21840,0,0,0.0375,548,2,0,0,0.8849407783417935,1,1,37,1,0,0,1,7,208000,104000,208000
21841,1,0,0.0,0,0,0,0,0.2250423011844332,0,0,22,0,0,0,1,12,59500,53550,59500
21842,1,0,0.25,0,1,1,0,0.2825719120135364,1,1,39,1,1,0,1,31,579800,175000,350000
21843,0,0,0.0,0,2,0,0,0.7868020304568528,1,1,37,1,0,0,1,27,100000,85000,100000
21844,1,0,0.0,0,0,0,0,0.2250423011844332,1,0,21,0,0,0,0,8,50000,45000,50000
21845,1,0,0.05,0,1,0,0,0.7495769881556683,1,1,36,1,0,0,3,16,79000,39500,79000
21846,1,0,0.0,0,0,1,0,0.21996615905245348,1,0,28,1,0,0,3,20,10000,5000,10000
21847,1,0,0.175,0,1,1,0,0.3976311336717428,1,1,34,0,1,0,3,51,118312,50000,100000
21848,1,0,0.075,0,1,1,0,0.5871404399323181,1,0,35,0,0,0,3,51,55000,25000,50000
21849,1,0,0.0375,0,1,1,0,0.032148900169204735,1,0,42,1,1,0,1,38,770000,375000,750000
21850,1,0,0.0125,0,1,1,0,0.4382402707275804,1,0,34,1,0,0,3,16,34196,10500,21000
21851,1,0,0.0125,0,1,1,0,0.5854483925549916,1,1,39,1,0,0,3,45,231983,50000,100000
21852,1,0,0.0375,0,1,0,0,0.9035532994923858,1,1,37,1,0,0,1,27,40000,20000,40000
21853,1,0,0.0,0,0,0,0,0.6040609137055838,0,1,26,0,1,0,2,38,550000,385000,550000
21854,0,0,0.0375,0,1,1,0,0.2808798646362098,1,0,31,0,0,0,1,27,25000,12500,25000
21855,1,0,0.0,0,0,0,0,0.637901861252115,1,0,26,0,1,0,1,38,180000,153000,180000
21856,1,0,0.0,0,0,0,0,0.18781725888324874,1,0,20,0,1,0,2,27,80000,72000,80000
21857,1,0,0.0,0,0,0,0,0.6988155668358714,1,1,26,0,0,0,2,31,256000,192000,256000
21858,1,1,0.0875,0,0,0,0,0.2893401015228426,1,0,33,0,0,0,1,24,25000,21250,25000
21859,1,0,0.0,0,0,0,0,0.03722504230118443,1,0,30,0,1,0,1,24,282000,282000,282000
21860,1,1,0.175,0,1,0,0,0.7851099830795262,1,1,38,1,1,0,3,13,106300,90355,106300
21861,1,0,0.0,0,0,0,0,0.2436548223350254,0,0,22,1,0,0,3,22,126000,113400,126000
21862,1,0,0.0,0,0,0,0,0.21658206429780036,0,0,28,0,0,0,2,52,400000,300000,400000
21863,1,0,0.0,0,0,0,1,0.2436548223350254,1,0,30,1,0,0,1,5,110000,82500,110000
21864,1,0,0.0125,0,1,0,0,0.5939086294416244,1,1,36,1,0,0,3,24,5000,4250,5000
21865,0,0,0.0,0,0,0,1,0.5499153976311336,1,0,26,0,0,0,1,11,45750,41175,45750
21866,0,0,0.0125,0,1,1,0,0.7512690355329951,1,1,38,1,0,0,3,45,200612,35000,70000
21867,1,0,0.8125,0,1,1,0,0.26903553299492383,1,0,31,0,1,0,3,24,50000,25000,50000
21868,0,0,0.025,0,1,0,0,0.7495769881556683,1,1,36,1,0,0,2,47,25000,21250,25000
21869,0,0,0.0,0,2,0,0,0.15905245346869712,1,0,40,1,0,0,0,26,25000,12500,25000
21870,1,0,0.0125,0,1,0,0,0.7512690355329951,1,1,38,1,0,0,3,45,10000,5000,10000
21871,1,0,0.0,0,0,0,1,0.20642978003384094,0,0,29,0,0,0,1,21,15000,12000,15000
21872,1,0,0.0375,0,1,1,0,0.9018612521150592,1,1,36,0,0,0,3,16,5000,2500,5000
21873,1,0,0.1625,0,1,1,0,1.0,1,1,38,1,1,0,3,45,50100,12500,25000
21874,1,0,0.1125,0,0,0,0,0.3130287648054145,0,0,30,0,0,0,3,34,132600,99450,132600
21875,1,0,0.0375,0,1,0,0,0.011844331641285956,1,0,33,0,0,0,1,12,161000,161000,161000
21876,1,0,0.0,0,0,0,0,0.2588832487309645,1,0,24,0,2,0,2,27,370000,296000,370000
21877,1,0,0.0,0,0,0,0,0.15228426395939088,0,0,28,0,0,0,2,31,1350000,749993,1350000
21878,1,0,0.025,0,2,0,0,0.5854483925549916,1,1,39,1,0,0,1,7,321500,241125,321500
21879,0,0,0.0,0,2,0,1,0.2673434856175973,1,1,33,1,0,0,1,48,15000,12750,15000
21880,0,0,0.0,0,1,0,1,0.2554991539763113,1,0,30,1,1,0,1,38,40000,32000,40000
21881,1,0,0.0,0,0,0,0,0.1692047377326565,0,0,27,0,1,0,1,21,815000,298697,815000
21882,0,0,0.0,0,2,0,1,0.5296108291032149,1,1,35,0,0,0,2,52,49000,41650,49000
21883,0,0,0.0,357,2,0,0,0.7021996615905245,1,1,35,1,0,0,3,13,138500,69250,138500
21884,1,0,0.0,0,0,0,1,0.6040609137055838,1,1,26,1,0,0,2,1,90000,72000,90000
21885,1,0,0.0,0,0,0,1,0.5329949238578681,0,0,25,0,0,0,3,45,30000,27000,30000
21886,1,0,0.1125,0,2,1,0,0.7868020304568528,1,1,37,1,0,0,3,13,70628,15000,30000
21887,1,0,0.0,0,2,1,0,0.7495769881556683,1,1,36,1,0,0,0,9,1000000,900000,1000000
21888,0,0,0.0625,0,2,1,0,0.4382402707275804,1,1,34,1,0,0,2,31,47185,17500,35000
21889,1,0,0.025,0,1,1,0,0.7343485617597293,1,1,36,1,0,0,3,13,330000,100000,200000
21890,1,0,0.0125,0,1,0,0,0.7512690355329951,1,1,38,1,0,0,3,51,35000,17500,35000
21891,1,0,0.0,0,0,0,0,0.3096446700507614,0,0,23,1,0,0,3,34,25000,22500,25000
21892,1,0,0.0,0,0,0,0,0.5228426395939086,1,1,27,1,1,0,2,1,303400,227550,303400
21893,1,0,0.0375,0,2,1,0,0.8950930626057529,1,1,37,1,0,0,3,16,91312,25000,50000
21894,1,1,1.0,0,1,0,0,0.015228426395939087,1,1,39,0,1,0,1,39,1535000,1535000,1535000
21895,1,0,0.125,0,1,0,0,0.8849407783417935,1,1,37,1,0,0,0,24,97000,48500,97000
21896,1,1,0.0,0,2,0,0,0.01353637901861252,0,0,31,0,0,0,0,51,313000,313000,313000
21897,0,0,0.05,0,1,0,0,0.9373942470389169,1,1,37,1,0,0,3,45,92100,78285,92100
21898,1,0,0.0,0,0,0,0,0.16751269035532995,0,0,28,1,0,0,0,11,274852,206139,274852
21899,1,0,0.0,0,0,0,1,0.5499153976311336,0,0,26,1,0,0,1,11,55000,49500,55000
21900,1,0,0.0,0,0,0,0,0.3976311336717428,1,1,34,0,0,0,2,45,25000,21250,25000
21901,0,0,0.1125,0,1,0,0,0.9373942470389169,1,1,38,0,0,0,3,52,25100,12550,25100
21902,1,0,0.0,0,0,0,1,0.5499153976311336,0,0,26,0,1,0,2,47,47000,42300,47000
21903,1,0,0.125,0,1,0,0,0.5025380710659898,1,1,35,1,0,0,3,16,65000,32500,65000
21904,1,0,0.025,0,1,0,0,0.910321489001692,1,1,37,1,0,0,3,16,100000,50000,100000
21905,0,0,0.0,0,1,0,0,0.24196277495769886,1,1,32,1,0,0,0,27,27200,23120,27200
21906,1,0,0.075,0,1,1,0,0.2808798646362098,1,0,33,1,0,0,3,45,114524,42500,85000
21907,1,0,0.375,0,1,0,0,0.9170896785109984,1,1,37,1,1,0,3,2,200000,150000,200000
21908,1,0,0.075,0,0,0,0,0.01692047377326565,1,0,30,0,1,0,0,48,319000,319000,319000
21909,1,0,0.0125,0,0,0,0,0.4179357021996616,1,1,34,1,0,0,3,24,5000,4250,5000
21910,1,0,0.025,0,1,1,0,0.2808798646362098,1,1,33,1,0,0,3,51,15000,7500,15000
21911,1,0,0.025,0,2,1,0,0.7851099830795262,1,1,38,1,0,0,3,14,86003,12500,25000
21912,0,0,0.0,0,1,1,0,0.01015228426395939,1,0,44,1,0,0,0,44,57406,25000,50000
21913,1,0,0.0125,0,0,0,0,0.5854483925549916,1,1,35,0,0,0,3,24,5000,4250,5000
21914,1,0,0.0875,0,2,0,0,0.7868020304568528,1,1,38,0,0,1,0,17,96000,81600,96000
21915,1,0,0.1125,0,1,0,0,0.8950930626057529,1,1,37,1,0,0,1,24,700000,525000,700000
21916,0,0,0.0,0,2,0,1,0.4145516074450085,1,1,34,1,0,0,0,10,81800,69530,81800
21917,1,1,0.2,0,1,1,0,0.311336717428088,1,1,39,1,1,0,3,51,113322,37500,75000
21918,1,0,0.0,0,2,0,0,0.26903553299492383,1,0,32,0,2,0,0,43,800000,600000,800000
21919,0,0,0.0,0,2,0,0,0.2250423011844332,1,0,33,1,1,0,0,19,134757,114750,135000
21920,1,0,0.0,0,1,0,0,0.2554991539763113,1,0,32,1,1,0,2,45,710000,532500,710000
21921,0,0,0.0125,0,1,0,0,0.3840947546531303,1,0,39,1,0,0,3,24,10000,8500,10000
21922,0,1,0.0,0,1,0,0,0.018612521150592216,1,1,35,0,0,0,0,35,748000,748000,748000
21923,1,0,0.0,0,0,0,0,0.001692047377326565,0,0,16,1,0,0,0,30,59000,47200,59000
21924,1,0,1.0,0,1,0,0,0.17089678510998307,1,0,40,0,2,0,0,22,433000,389700,433000
21925,0,0,0.0,0,0,0,1,0.5499153976311336,0,0,26,0,0,0,1,20,35000,31500,35000
21926,1,0,0.0625,0,2,0,0,1.0,1,1,38,1,0,0,1,32,19996,10000,20000
21927,1,0,0.0125,0,1,1,0,0.2927241962774958,1,0,34,0,0,0,3,51,10000,5000,10000
21928,1,0,0.025,0,1,0,0,0.5431472081218274,1,1,34,1,0,0,1,39,385200,288900,385200
21929,0,0,0.0125,0,1,1,0,0.8849407783417935,1,1,37,1,0,0,3,45,25174,5000,10000
21930,1,0,0.0,0,0,0,0,0.2250423011844332,0,0,21,0,0,0,3,24,500000,400000,500000
21931,0,0,0.0,0,0,0,1,0.637901861252115,0,0,26,1,0,0,0,22,100000,90000,100000
21932,1,0,0.025,0,1,0,0,0.7783417935702199,1,1,36,1,0,0,3,16,24000,12000,24000
21933,1,0,0.0625,0,1,1,0,0.7783417935702199,1,1,36,1,0,0,3,34,132831,27500,55000
21934,1,0,0.0,0,0,0,0,0.2385786802030457,0,0,30,0,0,0,3,24,150000,112500,150000
21935,0,0,0.1,0,1,0,0,0.61082910321489,1,1,39,1,0,0,1,11,128600,96450,128600
21936,1,0,0.0,12,1,0,0,0.21489001692047374,1,0,32,0,0,0,3,24,220000,165000,220000
21937,1,0,0.1125,0,1,0,0,0.8849407783417935,1,1,37,1,0,0,3,16,25000,12500,25000
21938,1,0,0.025,0,2,1,0,0.6582064297800339,1,1,37,1,0,0,3,45,25533,5000,10000
21939,0,0,0.0,0,0,0,0,0.6040609137055838,1,0,26,1,0,0,2,52,128000,115200,128000
21940,1,0,0.0125,0,1,0,0,0.7495769881556683,1,1,36,0,0,0,2,52,115000,57500,115000
21941,1,0,0.0125,0,1,1,0,0.3976311336717428,1,1,35,1,0,0,3,51,50000,25000,50000
21942,0,0,0.0125,0,1,0,0,0.6091370558375635,1,1,36,1,0,0,3,24,5000,4250,5000
21943,0,0,0.0,0,1,0,0,0.2470389170896785,0,0,31,0,0,0,2,52,978000,726732,978000
21944,1,0,0.0,0,1,0,0,0.4179357021996616,1,1,34,0,0,0,1,24,150000,112500,150000
21945,1,0,0.0,163,0,0,0,0.3096446700507614,0,0,23,1,0,0,1,38,1400000,749994,1400000
21946,1,0,0.0,0,0,0,0,0.001692047377326565,0,0,22,1,0,0,1,23,236000,200600,236000
21947,0,0,0.0,0,1,0,1,0.2470389170896785,0,0,31,0,0,0,1,24,65000,52000,65000
21948,1,0,0.05,0,1,0,0,0.24027072758037224,1,1,38,1,0,0,3,24,20000,17000,20000
21949,0,1,0.0125,529,1,0,0,0.21150592216582065,0,0,31,1,1,0,3,27,189987,203700,271600
21950,1,0,0.3125,0,1,0,0,0.3739424703891709,1,0,33,1,1,0,0,31,905000,678750,905000
21951,1,0,0.025,0,1,0,0,0.2470389170896785,1,0,40,0,0,0,3,51,25000,12500,25000
21952,0,0,0.0125,0,1,1,0,0.2436548223350254,0,0,30,1,0,0,3,45,15000,7500,15000
21953,1,0,0.1,0,1,1,0,0.6700507614213198,1,1,36,1,0,0,3,14,50000,25000,50000
21954,0,0,0.0625,0,1,0,0,0.9526226734348562,1,1,38,1,1,0,3,24,10000,8500,10000
21955,0,1,0.025,0,1,0,0,0.2927241962774958,1,0,34,1,0,0,3,24,15000,12750,15000
21956,0,0,0.0,0,1,0,1,0.24196277495769886,1,1,32,1,0,0,0,38,150000,127500,150000
21957,1,0,0.175,0,1,0,0,0.7495769881556683,1,1,36,0,1,0,3,16,49000,24500,49000
21958,1,0,0.0,0,0,0,0,0.2538071065989848,1,0,30,1,1,0,3,52,635400,487500,650000
21959,0,0,0.0,340,2,0,1,0.2673434856175973,1,0,33,0,1,0,2,52,25000,21250,25000
21960,1,0,0.0,0,1,0,0,0.4923857868020304,1,1,35,1,0,0,0,34,738000,664200,738000
21961,1,0,0.0,0,0,0,0,0.2588832487309645,0,1,24,0,1,0,3,45,370000,296000,370000
21962,1,1,0.175,0,0,0,0,0.011844331641285956,0,0,26,0,1,0,0,19,521000,521000,521000
21963,1,0,0.0375,0,2,0,0,0.2267343485617597,1,0,40,1,0,0,0,36,35000,29750,35000
21964,1,0,0.05,0,1,0,0,1.0,1,1,38,1,0,0,1,19,150000,127500,150000
21965,1,0,0.0,0,1,0,0,0.24196277495769886,1,1,31,1,1,0,3,34,350000,315000,350000
21966,0,0,0.0,0,0,0,0,0.3130287648054145,0,0,30,1,0,0,3,52,442500,331875,442500
21967,1,0,0.0375,0,1,1,0,0.9153976311336718,1,1,38,1,0,0,3,45,57062,12500,25000
21968,1,0,0.0,0,0,0,0,0.2588832487309645,0,1,24,0,0,0,2,38,310000,248000,310000
21969,0,0,0.1,0,2,1,0,0.23181049069373946,0,0,31,1,0,0,3,16,209359,75000,150000
21970,1,0,0.0,0,0,0,0,0.3840947546531303,0,0,25,0,0,0,3,24,620000,465000,620000
21971,1,0,0.15,0,1,0,0,0.6971235194585449,1,1,36,1,1,0,3,16,65000,32500,65000
21972,0,0,0.025,0,2,0,0,0.5939086294416244,1,1,35,1,0,0,2,52,137500,68750,137500
21973,0,0,0.0125,0,1,0,0,0.637901861252115,1,1,39,1,0,0,3,51,35000,17500,35000
21974,1,0,0.025,0,1,0,0,0.12351945854483926,1,0,40,1,0,0,3,24,25000,22500,25000
21975,0,0,0.0375,0,1,0,0,0.7851099830795262,1,1,38,1,0,0,3,34,45000,22500,45000
21976,1,0,0.0125,0,0,0,0,0.3976311336717428,1,1,35,0,0,0,3,24,5000,4250,5000
21977,1,0,0.675,0,1,1,0,0.5939086294416244,1,1,36,1,1,0,3,27,138297,50000,100000
21978,1,0,0.0,0,0,0,0,0.3197969543147208,0,0,25,1,0,0,3,34,320000,272000,320000
21979,1,0,0.0125,0,1,1,0,0.6395939086294417,1,1,37,1,0,0,3,34,45476,15000,30000
21980,0,0,0.0,0,0,0,1,0.19796954314720813,0,0,29,1,0,0,1,21,60000,48000,60000
21981,1,0,0.025,0,1,1,0,0.4179357021996616,1,1,34,0,0,0,3,51,30000,15000,30000
21982,1,0,0.025,0,1,1,0,0.6091370558375635,1,1,35,0,0,0,1,27,250419,50000,100000
21983,1,0,0.0,0,2,0,0,0.5025380710659898,1,1,35,0,0,0,3,51,32000,16000,32000
21984,1,0,0.3,0,1,0,0,0.5211505922165821,1,1,35,0,1,0,1,24,30000,15000,30000
21985,1,0,0.0375,0,1,1,0,0.034690100792612574,1,0,40,0,0,0,3,52,106444,25000,50000
21986,1,0,0.0,0,2,0,0,0.23011844331641285,1,0,32,1,0,0,0,28,100000,75000,100000
21987,0,0,0.0375,0,1,0,0,0.01015228426395939,1,0,42,1,0,0,0,36,60000,30000,60000
