Id,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate
22441,0,0,0.0,0,0,0,1,0.16751269035532995
22442,1,0,0.025,0,1,1,0,0.9441624365482234
22443,0,0,0.0125,0,1,0,0,0.8510998307952623
22444,0,0,0.025,0,2,0,0,0.9526226734348562
22445,1,0,0.0625,0,0,0,0,0.23519458544839256
22446,1,0,0.025,0,1,1,0,0.9170896785109983
22447,1,0,0.0125,0,1,0,0,0.7343485617597293
22448,1,0,0.1875,0,1,0,0,0.24873096446700507
22449,1,0,0.0125,0,1,1,0,0.43824027072758037
22450,0,0,0.0,0,1,1,0,0.24027072758037224
22451,1,0,0.0125,0,1,1,0,0.4230118443316413
22452,0,0,0.0,0,0,0,1,0.19796954314720813
22453,0,0,0.0,0,0,0,0,0.3739424703891709
22454,0,0,0.0,0,1,0,0,0.2182741116751269
22455,1,0,0.0,0,2,0,1,0.6700507614213198
22456,1,0,0.0,0,1,0,0,0.2825719120135364
22457,1,0,0.0125,0,2,1,0,0.9153976311336718
22458,0,0,0.025,0,1,0,0,0.637901861252115
22459,1,0,0.1625,0,1,0,0,0.805414551607445
22460,1,0,0.0375,0,0,0,0,0.3824027072758037
22461,1,0,0.0375,0,1,0,0,1.0
22462,1,0,0.075,0,2,1,0,1.0
22463,1,0,0.0125,0,1,0,0,0.637901861252115
22464,1,0,0.0875,0,1,0,0,0.6920473773265652
22465,1,0,0.0125,0,1,0,0,0.9441624365482234
22466,1,0,0.05,0,1,1,0,0.6971235194585449
22467,1,0,0.0625,0,1,1,0,0.8747884940778342
22468,0,0,0.0,0,0,0,1,0.21996615905245348
22469,1,0,0.9375,0,1,0,0,0.751269035532995
22470,0,0,0.0,0,0,0,1,0.21658206429780033
22471,0,0,0.0125,0,1,0,0,0.6345177664974619
22472,1,0,0.125,0,1,0,0,0.6852791878172588
22473,1,0,0.1,0,1,1,0,0.6345177664974619
22474,0,0,0.0,0,0,0,0,0.15228426395939088
22475,1,0,0.05,0,1,0,0,0.6395939086294417
22476,1,0,0.0,12,0,0,0,0.23181049069373943
22477,1,0,0.0125,0,1,0,0,0.5211505922165821
22478,1,0,0.0875,0,1,1,0,0.6395939086294417
22479,1,0,0.1,0,1,1,0,0.8747884940778342
22480,1,0,0.0,0,0,0,0,0.00338409475465313
22481,1,0,0.0,0,0,0,0,0.00338409475465313
22482,1,0,0.0,0,0,0,0,0.001692047377326565
22483,1,0,0.0375,0,1,1,0,0.9018612521150592
22484,1,0,0.0125,0,1,1,0,0.43824027072758037
22485,1,0,0.0,0,0,0,0,0.17597292724196278
22486,1,0,0.0,0,0,0,0,0.18781725888324874
22487,0,0,0.025,0,2,1,0,0.17089678510998307
22488,1,0,0.0,0,1,0,0,0.6548223350253807
22489,1,0,0.0,0,0,0,0,0.018612521150592216
22490,0,0,0.0125,0,1,1,0,0.637901861252115
22491,1,0,0.0125,0,1,0,0,0.6700507614213198
22492,1,0,0.0875,0,1,1,0,0.4027072758037225
22493,0,0,0.0,0,0,0,0,0.22504230118443316
22494,1,1,0.15,0,1,0,0,0.34348561759729274
22495,1,0,0.1125,0,1,0,0,0.6971235194585449
22496,1,0,0.05,0,1,0,0,0.2927241962774958
22497,1,0,0.05,0,1,0,0,0.7495769881556683
22498,1,0,0.0375,0,1,0,0,0.25380710659898476
22499,1,0,0.0,0,2,0,0,0.3739424703891709
22500,1,0,0.0,0,0,0,0,0.1353637901861252
22501,1,0,0.3125,0,1,0,0,0.21996615905245348
22502,0,0,0.0,0,0,0,0,0.22165820642978004
22503,1,0,0.0,0,0,0,0,0.5329949238578681
22504,1,0,0.0,0,0,0,0,0.3840947546531303
22505,1,0,0.1125,0,1,1,0,0.38747884940778343
22506,1,0,0.0,0,0,0,0,0.05583756345177665
22507,1,0,0.0,0,0,0,1,0.001692047377326565
22508,1,0,0.05,0,1,0,0,0.22673434856175972
22509,1,0,0.0,0,0,0,0,0.2098138747884941
22510,0,0,0.0,0,1,0,1,0.2673434856175973
22511,0,0,0.0,0,0,0,0,0.21996615905245348
22512,1,0,0.0,0,2,0,0,0.5025380710659898
22513,1,0,0.1,0,1,0,0,0.8950930626057529
22514,1,0,0.0,0,0,1,0,0.16751269035532995
22515,1,0,0.1375,0,1,0,0,0.23519458544839256
22516,1,0,0.15,0,1,0,0,1.0
22517,1,0,0.0375,0,1,0,0,0.5617597292724196
22518,1,0,0.0875,0,1,0,0,0.2808798646362098
22519,1,0,0.0125,0,1,0,0,0.3976311336717428
22520,1,0,0.0,0,1,0,0,0.6700507614213198
22521,1,0,0.0125,0,1,1,0,0.5211505922165821
22522,1,0,0.0,0,0,0,0,0.15228426395939088
22523,1,0,0.0875,0,2,0,0,0.6582064297800339
22524,0,0,0.0,241,1,0,0,0.7851099830795262
22525,0,0,0.1125,0,1,1,0,0.005076142131979695
22526,1,0,0.05,0,0,0,0,0.011844331641285956
22527,0,0,0.0125,0,1,0,0,0.8307952622673435
22528,1,0,0.0,0,0,0,0,0.001692047377326565
22529,0,0,0.0,0,0,0,0,0.034690100792612574
22530,1,0,0.0,0,0,0,0,0.6040609137055838
22531,1,0,0.0,0,0,0,0,0.3790186125211506
22532,1,0,0.0,0,1,1,0,0.1658206429780034
22533,0,0,0.0,0,1,0,0,0.6514382402707276
22534,1,0,0.0875,0,1,1,0,0.038917089678511
22535,1,0,0.0375,0,1,1,0,0.8307952622673435
22536,1,0,0.4375,0,1,1,0,0.9526226734348562
22537,1,0,0.0,0,0,0,1,0.3130287648054145
22538,1,0,0.0125,0,1,1,0,0.8747884940778342
22539,1,0,0.1125,0,1,0,0,0.6091370558375635
22540,1,0,0.0,0,1,0,0,0.18781725888324874
22541,1,0,0.0,0,2,0,0,0.21489001692047377
22542,1,0,0.15,0,1,1,0,0.7868020304568528
22543,1,0,0.0,0,1,0,0,0.26903553299492383
22544,1,0,0.0375,0,1,1,0,0.9441624365482234
22545,0,0,0.0,0,2,0,0,0.8510998307952623
22546,0,0,0.0,0,1,0,0,0.2470389170896785
22547,1,0,0.0,0,0,0,0,0.25380710659898476
22548,1,0,0.0125,0,1,1,0,0.9475465313028765
22549,1,0,0.0,0,2,0,1,0.22673434856175972
22550,0,0,0.025,236,1,0,0,0.23181049069373943
22551,0,0,0.0,0,0,0,0,0.34856175972927245
22552,1,0,0.0625,0,1,0,0,0.22673434856175972
22553,1,0,0.0,0,0,0,1,0.5329949238578681
22554,1,0,0.0,0,0,0,1,0.637901861252115
22555,1,0,0.0,0,0,0,0,0.3840947546531303
22556,1,0,0.0375,0,1,0,0,0.9035532994923858
22557,1,0,0.0125,0,1,1,0,0.8510998307952623
22558,1,0,0.0,0,0,0,0,0.5499153976311336
22559,1,0,0.0,0,1,0,0,0.2808798646362098
22560,1,0,0.0,0,0,0,0,0.6988155668358714
22561,1,0,0.0,0,1,0,1,0.49238578680203043
22562,0,0,0.0125,0,1,0,0,0.27749576988155666
22563,1,0,0.1,0,1,0,0,0.07614213197969544
22564,0,0,0.0,0,1,1,0,0.7868020304568528
22565,1,0,0.0375,0,1,0,0,0.9035532994923858
22566,0,0,0.0,0,2,1,0,0.49238578680203043
22567,0,0,0.0,345,0,0,1,0.25888324873096447
22568,1,0,0.0125,0,1,1,0,0.7783417935702199
22569,1,0,0.0,0,0,0,1,0.6040609137055838
22570,1,0,0.3875,0,0,0,0,0.01015228426395939
22571,0,0,0.0375,0,1,0,0,0.9035532994923858
22572,1,0,0.125,0,1,1,0,0.6582064297800339
22573,1,0,0.0375,0,1,1,0,0.8950930626057529
22574,0,0,0.05,0,1,1,0,0.6395939086294417
22575,0,0,0.0375,0,2,0,0,0.9170896785109983
22576,0,0,0.0125,0,1,1,0,0.43824027072758037
22577,0,0,0.0,0,1,0,0,0.5617597292724196
22578,0,0,0.0,0,0,0,1,0.22165820642978004
22579,0,0,0.05,0,1,0,0,0.001692047377326565
22580,1,0,0.025,0,2,1,0,0.5025380710659898
22581,1,0,0.0375,0,1,1,0,0.5854483925549916
22582,0,0,0.0,0,0,0,0,0.001692047377326565
22583,1,0,0.0,0,2,0,0,0.25380710659898476
22584,1,0,0.025,0,1,0,0,0.7495769881556683
22585,1,0,0.0,0,0,0,0,0.2131979695431472
22586,0,0,0.0,0,0,0,0,0.3096446700507614
22587,1,0,0.25,0,1,1,0,0.001692047377326565
22588,1,0,0.075,0,1,1,0,0.6920473773265652
22589,1,0,0.025,0,2,0,0,0.8307952622673435
22590,1,0,0.15,27,1,0,0,0.3976311336717428
22591,1,0,0.0,0,0,0,0,0.3790186125211506
22592,0,0,0.0125,0,2,0,0,0.9035532994923858
22593,0,0,0.0,0,0,0,0,0.00338409475465313
22594,0,0,0.025,0,1,0,0,0.5617597292724196
22595,1,0,0.0375,0,1,0,0,0.26903553299492383
22596,1,0,0.0,0,1,0,0,0.2673434856175973
22597,1,0,0.0,0,0,0,0,0.29780033840947545
22598,0,0,0.0125,0,1,0,0,0.6971235194585449
22599,1,0,0.0,0,0,0,0,0.25380710659898476
22600,1,0,0.0375,0,1,1,0,0.24534686971235195
22601,1,0,0.0,0,0,0,0,0.34856175972927245
22602,1,0,0.0,0,0,0,0,0.5228426395939086
22603,1,0,0.05,0,1,0,0,0.2808798646362098
22604,1,0,0.0,0,0,0,0,0.6040609137055838
22605,0,0,0.0125,0,1,0,0,0.24534686971235195
22606,0,0,0.0,0,1,0,1,0.25549915397631134
22607,1,0,0.025,0,1,1,0,0.00676818950930626
22608,0,0,0.0,0,1,0,1,0.5854483925549916
22609,1,0,0.0,0,0,0,1,0.6040609137055838
22610,1,0,0.0,0,1,0,0,0.5617597292724196
22611,1,0,0.0,0,1,0,0,0.2436548223350254
22612,1,0,0.0,0,2,1,0,0.727580372250423
22613,1,0,0.2125,0,1,1,0,0.3976311336717428
22614,1,0,0.2375,0,1,0,0,0.023688663282571912
22615,0,0,0.0,0,1,0,0,0.5854483925549916
22616,1,0,0.0125,0,1,0,0,0.7021996615905245
22617,1,0,0.0125,0,1,1,0,0.937394247038917
22618,0,0,0.0125,0,1,0,0,0.937394247038917
22619,1,0,0.0,0,0,0,0,0.6040609137055838
22620,1,0,0.0,0,1,0,0,0.2656514382402707
22621,1,0,0.1375,0,1,1,0,0.5871404399323181
22622,1,0,0.0,344,0,0,1,0.18781725888324874
22623,1,0,0.025,0,1,0,0,0.32825719120135366
22624,0,0,0.0,0,1,0,0,0.7868020304568528
22625,0,0,0.0125,0,1,1,0,0.8307952622673435
22626,1,0,0.0,0,0,0,0,0.001692047377326565
22627,0,0,0.0125,0,1,1,0,0.41455160744500846
22628,1,0,0.0125,0,1,1,0,0.9035532994923858
22629,0,0,0.0,557,0,0,0,0.5499153976311336
22630,1,0,0.0,0,0,0,0,0.001692047377326565
22631,1,0,0.0,0,0,0,0,0.3790186125211506
22632,1,0,0.0,0,0,0,0,0.21658206429780033
22633,1,0,0.0,0,0,0,0,0.27749576988155666
22634,1,0,0.0,0,1,0,0,0.61082910321489
22635,0,0,0.0,0,1,0,0,0.5025380710659898
22636,1,0,0.15,0,1,1,0,0.7868020304568528
22637,0,0,0.0,0,0,0,0,0.005076142131979695
22638,1,0,0.0375,0,1,0,0,0.7478849407783418
22639,1,0,0.025,0,2,1,0,0.7868020304568528
22640,1,0,0.0,0,1,0,0,0.25549915397631134
22641,1,0,0.0125,0,1,0,0,0.6345177664974619
22642,1,0,0.025,0,1,0,0,0.7783417935702199
22643,0,0,0.0625,0,1,1,0,0.7851099830795262
22644,0,0,0.0375,0,1,1,0,0.9170896785109983
22645,1,0,0.0125,0,2,1,0,0.6700507614213198
22646,1,0,0.0125,0,1,1,0,0.7868020304568528
22647,1,0,0.025,0,1,1,0,0.9170896785109983
22648,1,0,0.05,0,1,0,0,0.8950930626057529
22649,1,0,0.025,0,1,0,0,0.5296108291032149
22650,1,0,0.0,0,0,0,0,0.2182741116751269
22651,1,0,0.125,0,1,0,0,1.0
22652,1,0,0.0,0,1,0,0,0.24027072758037224
22653,0,0,0.0125,0,1,0,0,0.9475465313028765
22654,0,0,0.0125,0,2,1,0,0.4230118443316413
22655,1,0,0.05,0,1,0,0,0.18781725888324874
22656,1,0,0.0625,0,0,0,0,0.015228426395939087
22657,1,0,0.0,0,0,0,0,0.25888324873096447
22658,1,0,0.0375,0,1,1,0,0.4179357021996616
22659,1,0,0.0,0,1,0,1,0.6091370558375635
22660,1,0,0.025,0,1,0,0,0.7478849407783418
22661,1,0,0.025,0,1,1,0,0.6091370558375635
22662,0,0,0.0375,0,1,1,0,0.5939086294416244
22663,0,0,0.0125,0,2,0,0,0.7495769881556683
22664,0,0,0.0125,0,1,0,0,0.38747884940778343
22665,1,0,0.025,0,0,0,0,0.2182741116751269
22666,1,0,0.0,0,0,0,0,0.21996615905245348
22667,1,0,0.0,0,1,0,1,0.3570219966159052
22668,1,0,0.0375,0,1,1,0,0.7343485617597293
22669,0,0,0.0,0,1,0,1,0.3976311336717428
22670,1,0,0.0125,0,1,0,0,0.21996615905245348
22671,0,0,0.0375,0,1,0,0,0.8950930626057529
22672,1,0,0.0,0,1,1,0,0.21658206429780033
22673,1,0,0.0375,0,1,1,0,0.25549915397631134
22674,1,0,0.0,0,1,0,0,0.727580372250423
22675,1,0,0.1875,558,1,0,0,0.5296108291032149
22676,0,0,0.025,0,1,0,0,0.6971235194585449
22677,1,0,0.05,0,1,1,0,0.24873096446700507
22678,0,0,0.0,0,1,0,0,0.5617597292724196
22679,1,0,0.0,0,0,0,0,0.19796954314720813
22680,1,0,0.025,0,1,0,0,0.3840947546531303
22681,0,1,0.0125,107,2,0,0,0.06598984771573604
22682,1,0,0.05,0,1,0,0,0.9526226734348562
22683,1,1,0.0125,11,1,0,0,0.5025380710659898
22684,0,0,0.05,0,1,1,0,0.8307952622673435
22685,1,0,0.0,0,0,0,0,0.29780033840947545
22686,1,0,0.0375,0,1,0,0,0.4230118443316413
22687,1,0,0.1,0,1,1,0,0.5211505922165821
22688,1,0,0.0,389,0,0,0,0.18612521150592218
22689,1,0,0.3375,0,1,0,0,0.19796954314720813
22690,1,0,0.0125,0,1,0,0,0.2927241962774958
22691,1,0,0.0375,0,1,0,0,0.2656514382402707
22692,1,0,0.0875,0,1,0,0,0.2656514382402707
22693,1,0,0.0125,0,1,1,0,0.8747884940778342
22694,1,0,0.0875,0,1,0,0,0.8950930626057529
22695,1,0,0.0,0,0,0,0,0.5499153976311336
22696,1,0,0.0,0,0,0,0,0.2182741116751269
22697,1,0,0.0,0,1,1,0,0.7021996615905245
22698,1,0,0.05,0,1,0,0,0.6971235194585449
22699,1,0,0.0375,0,2,1,0,0.9018612521150592
22700,1,0,0.05,0,1,0,0,0.6514382402707276
22701,0,0,0.0125,0,0,1,0,0.5854483925549916
22702,1,0,0.2,0,1,0,0,0.3976311336717428
22703,1,0,0.0,0,1,1,0,0.4179357021996616
22704,1,0,0.0,0,1,0,0,0.21489001692047377
22705,1,0,0.0,0,0,0,0,0.25888324873096447
22706,0,0,0.0,53,1,0,0,0.24534686971235195
22707,1,0,0.075,0,1,0,0,0.9018612521150592
22708,1,0,0.0,0,0,0,0,0.001692047377326565
22709,1,0,0.0,485,1,0,0,0.043993231810490696
22710,1,0,0.075,0,1,0,0,0.43824027072758037
22711,0,0,0.25,434,0,0,0,0.3130287648054145
22712,0,0,0.025,0,1,0,0,0.9441624365482234
22713,0,0,0.0,0,1,0,0,0.17766497461928935
22714,1,0,0.0125,0,1,0,0,0.7495769881556683
22715,1,0,0.025,0,2,1,0,0.9018612521150592
22716,1,0,0.05,0,1,0,0,0.6395939086294417
22717,1,0,0.0,0,1,0,0,0.2436548223350254
22718,1,0,0.05,0,1,0,0,0.3570219966159052
22719,1,0,0.1,0,1,1,0,0.6971235194585449
22720,1,0,0.0375,0,1,1,0,0.5871404399323181
22721,1,0,0.0125,0,1,1,0,0.9441624365482234
22722,1,0,0.025,0,1,1,0,0.5025380710659898
22723,0,0,0.0,0,1,0,0,0.001692047377326565
22724,1,0,0.125,559,0,0,0,0.22504230118443316
22725,0,0,0.05,0,2,0,0,0.17089678510998307
22726,1,0,0.075,0,1,1,0,0.3197969543147208
22727,1,0,0.0125,0,1,0,0,0.5211505922165821
22728,0,0,0.0,0,0,0,0,0.5008460236886633
22729,1,0,0.0,0,2,0,0,0.5025380710659898
22730,1,0,0.025,0,1,0,0,0.6514382402707276
22731,1,0,0.025,0,1,1,0,0.6395939086294417
22732,1,0,0.125,0,1,1,0,0.25888324873096447
22733,1,0,0.1125,0,1,1,0,0.5854483925549916
22734,1,0,0.0125,0,1,1,0,0.6345177664974619
22735,0,0,0.0,0,0,0,0,0.00338409475465313
22736,0,0,0.0,0,0,0,0,0.18781725888324874
22737,1,0,0.0125,0,1,0,0,0.311336717428088
22738,1,0,0.0,0,0,0,0,0.22504230118443316
22739,0,0,0.0,0,0,0,0,0.001692047377326565
22740,1,0,0.0,0,1,0,0,0.24873096446700507
22741,0,0,0.0,0,2,0,0,0.19796954314720813
22742,1,0,0.05,0,1,1,0,0.9170896785109983
22743,1,0,0.0375,0,1,0,0,0.034690100792612574
22744,0,0,0.0,0,0,0,0,0.2656514382402707
22745,0,0,0.0,0,0,0,0,0.20642978003384094
22746,1,0,0.0,0,2,0,0,0.6852791878172588
22747,1,0,0.05,0,1,0,0,0.9441624365482234
22748,1,0,0.0,0,0,0,1,0.2622673434856176
22749,1,0,0.05,0,1,1,0,0.9441624365482234
22750,0,0,0.0,0,0,0,0,0.00676818950930626
22751,1,0,0.075,0,1,1,0,0.9035532994923858
22752,0,0,0.025,0,1,1,0,0.9475465313028765
22753,1,0,0.05,0,1,1,0,0.937394247038917
22754,0,0,0.0,539,1,0,1,0.5296108291032149
22755,0,0,0.0125,0,1,0,0,0.2825719120135364
22756,1,0,0.1375,0,1,0,0,0.25549915397631134
22757,1,0,0.025,0,1,1,0,0.622673434856176
22758,1,0,0.0,0,0,0,0,0.25888324873096447
22759,0,0,0.0125,18,1,0,0,0.2808798646362098
22760,1,0,0.0,0,1,0,0,0.25888324873096447
22761,1,0,0.1125,0,1,0,0,0.7478849407783418
22762,1,0,0.05,0,2,1,0,0.9526226734348562
22763,0,0,0.025,0,1,1,0,0.6091370558375635
22764,1,0,0.025,0,2,0,0,0.0727580372250423
22765,1,0,0.0,0,1,0,0,0.6091370558375635
22766,1,0,0.0,0,1,0,0,0.01353637901861252
22767,1,0,0.0125,0,2,0,0,0.7495769881556683
22768,1,0,0.0,0,0,0,0,0.17766497461928935
22769,1,0,0.1,0,1,1,0,0.6514382402707276
22770,0,0,0.0125,74,1,0,0,0.2673434856175973
22771,1,0,0.025,0,1,0,0,0.7495769881556683
22772,1,0,0.0,0,1,0,0,0.2673434856175973
22773,1,0,0.0,0,0,0,1,0.637901861252115
22774,1,0,0.0,0,1,0,0,0.2808798646362098
22775,1,1,0.0,0,0,0,0,0.030456852791878174
22776,1,0,0.0,0,0,0,0,0.17597292724196278
22777,1,0,0.0,0,1,0,0,0.6548223350253807
22778,1,0,0.0,0,0,0,0,0.1353637901861252
22779,1,0,0.0,0,0,0,0,0.001692047377326565
22780,1,1,0.4625,0,1,0,0,0.5211505922165821
22781,1,0,0.0,0,0,0,0,0.18612521150592218
22782,1,0,0.025,0,1,1,0,0.2808798646362098
22783,1,0,0.0875,0,1,1,0,0.9475465313028765
22784,1,0,0.0375,0,1,0,0,0.6582064297800339
22785,1,0,0.0125,0,1,1,0,0.6548223350253807
22786,1,0,0.0,0,0,0,0,0.04230118443316413
22787,0,0,0.0125,0,1,0,0,0.6700507614213198
22788,1,0,0.1125,0,2,1,0,0.6345177664974619
22789,0,0,0.0,0,0,0,0,0.3790186125211506
22790,1,0,0.0375,0,1,1,0,0.637901861252115
22791,1,0,0.1,0,1,0,0,0.028764805414551606
22792,1,0,0.0,0,0,0,0,0.15228426395939088
22793,0,0,0.0,0,1,1,0,0.6514382402707276
22794,0,0,0.0,0,0,0,0,0.2182741116751269
22795,1,0,0.1875,0,1,0,0,0.6091370558375635
22796,1,0,0.0125,0,1,1,0,0.24873096446700507
22797,0,0,0.0375,0,1,0,0,0.6395939086294417
22798,1,0,0.025,560,1,0,0,0.43824027072758037
22799,0,0,0.0,0,0,0,0,0.00338409475465313
22800,1,0,0.075,0,2,1,0,0.5871404399323181
22801,1,0,0.1,0,0,0,0,0.38747884940778343
22802,1,0,0.4,0,1,0,0,0.9170896785109983
22803,0,0,0.025,0,1,0,0,0.32825719120135366
22804,1,0,0.0,0,0,0,0,0.18612521150592218
22805,0,0,0.025,0,1,1,0,0.6091370558375635
22806,1,0,0.0,0,0,0,0,0.27749576988155666
22807,1,0,0.0,0,0,0,0,0.001692047377326565
22808,0,0,0.0,0,0,0,0,0.25888324873096447
22809,0,1,0.55,509,1,0,0,0.8849407783417935
22810,1,0,0.0375,0,1,1,0,0.8950930626057529
22811,0,0,0.0,0,0,0,0,0.5228426395939086
22812,0,0,0.025,0,1,0,0,0.9526226734348562
22813,1,0,0.0,0,1,0,1,0.3197969543147208
22814,1,0,0.0,0,0,0,0,0.1996615905245347
22815,0,0,0.0,0,0,0,1,0.25380710659898476
22816,1,0,0.2125,0,1,0,0,0.2825719120135364
22817,1,0,0.0,0,0,0,0,0.2182741116751269
22818,1,0,0.0125,0,0,0,0,0.6514382402707276
22819,1,0,0.0625,0,1,1,0,0.8849407783417935
22820,1,0,0.0375,0,1,1,0,0.034690100792612574
22821,1,0,0.025,0,1,1,0,0.5854483925549916
22822,1,1,0.3625,0,0,0,0,0.01015228426395939
22823,1,0,0.0,0,0,0,0,0.008460236886632826
22824,0,0,0.0,0,0,0,0,0.2098138747884941
22825,0,0,0.0,0,2,0,1,0.2927241962774958
22826,1,0,0.0,0,0,0,0,0.2571912013536379
22827,1,0,0.0875,0,1,1,0,0.8307952622673435
22828,1,0,0.05,0,1,0,0,0.9035532994923858
22829,1,0,0.025,0,2,1,0,0.8950930626057529
22830,1,0,0.0,0,1,0,0,0.3824027072758037
22831,1,0,0.1875,314,1,0,0,0.24196277495769883
22832,1,1,0.0,0,1,0,0,0.023688663282571912
22833,1,0,0.0125,0,1,1,0,0.34348561759729274
22834,1,0,0.0,0,0,0,0,0.22504230118443316
22835,0,0,0.0125,0,1,0,0,0.3197969543147208
22836,1,0,0.0,0,0,0,0,0.001692047377326565
22837,1,0,0.0375,0,1,0,0,0.45346869712351945
22838,1,0,0.0,0,0,0,0,0.18612521150592218
22839,0,0,0.0,0,0,0,1,0.19120135363790186
22840,1,0,0.025,0,1,1,0,0.637901861252115
22841,1,0,0.025,0,1,0,0,0.751269035532995
22842,1,0,0.05,0,1,0,0,0.8510998307952623
22843,1,0,0.025,0,2,1,0,0.7343485617597293
22844,1,0,0.0,0,2,0,0,0.3739424703891709
22845,1,0,0.0125,0,2,1,0,0.8950930626057529
22846,0,0,0.0875,0,2,0,0,0.61082910321489
22847,1,0,0.05,0,1,0,0,0.3824027072758037
22848,1,0,0.0125,0,1,1,0,0.8510998307952623
22849,1,0,0.0375,0,1,1,0,0.5296108291032149
22850,0,0,0.0,0,0,0,0,0.25888324873096447
22851,1,0,0.0,0,0,0,0,0.2622673434856176
22852,1,1,0.025,0,1,0,0,0.2470389170896785
22853,1,0,0.025,0,1,1,0,0.32825719120135366
22854,0,0,0.025,0,1,1,0,0.622673434856176
22855,0,0,0.0125,0,1,1,0,0.8747884940778342
22856,1,0,0.1625,0,1,0,0,0.26903553299492383
22857,0,0,0.0125,0,1,0,0,0.8849407783417935
22858,1,0,0.3625,0,0,0,0,0.25380710659898476
22859,1,0,0.1,0,2,0,0,0.043993231810490696
22860,1,0,0.1125,0,1,0,0,0.311336717428088
22861,0,0,0.025,0,1,1,0,0.9475465313028765
22862,0,0,0.0,0,1,0,1,0.5025380710659898
22863,0,0,0.0125,541,1,0,0,0.34348561759729274
22864,1,0,0.025,0,1,0,0,1.0
22865,1,0,0.05,0,2,1,0,0.8510998307952623
22866,1,0,0.05,0,1,0,0,0.9441624365482234
22867,0,0,0.075,0,2,0,0,0.7495769881556683
22868,1,0,0.05,0,1,1,0,0.00338409475465313
22869,1,0,0.0,0,1,0,0,0.25888324873096447
22870,0,0,0.05,0,1,0,0,0.8747884940778342
22871,1,0,0.0,0,0,0,0,0.5329949238578681
22872,0,0,0.0,0,0,0,0,0.001692047377326565
22873,1,0,0.05,0,1,1,0,0.9475465313028765
22874,0,0,0.0625,0,1,1,0,0.7868020304568528
22875,0,0,0.0,0,1,0,1,0.7783417935702199
22876,1,0,0.0125,0,1,1,0,0.805414551607445
22877,0,0,0.15,0,1,1,0,0.21489001692047377
22878,1,0,0.0375,0,1,1,0,1.0
22879,0,0,0.0,0,0,0,1,0.5008460236886633
22880,1,0,0.0,0,1,0,1,0.27749576988155666
22881,1,0,0.0,0,0,0,0,0.1353637901861252
22882,0,0,0.0625,0,1,0,0,0.5211505922165821
22883,1,0,0.0375,0,1,1,0,0.5296108291032149
22884,1,0,0.0375,0,2,1,0,0.3976311336717428
22885,1,1,0.15,0,2,1,0,0.6582064297800339
22886,1,0,0.025,0,1,1,0,0.8747884940778342
22887,0,1,0.0,110,1,0,0,0.01353637901861252
22888,1,0,0.05,0,1,0,0,0.9475465313028765
22889,1,0,0.0125,0,1,1,0,0.7783417935702199
22890,1,0,0.0,0,2,0,1,0.4230118443316413
22891,0,0,0.0,0,0,0,1,0.21658206429780033
22892,1,0,0.025,0,1,0,0,0.23011844331641285
22893,1,0,0.05,0,1,1,0,0.8307952622673435
22894,0,0,0.0375,0,1,1,0,0.7868020304568528
22895,0,1,0.0,0,1,1,0,0.0727580372250423
22896,1,0,0.0375,0,1,1,0,0.2808798646362098
22897,1,0,0.0875,0,0,0,0,0.008460236886632826
22898,1,0,0.15,0,0,0,0,0.01015228426395939
22899,1,0,0.025,0,1,0,0,0.001692047377326565
22900,1,0,0.15,0,1,1,0,0.7783417935702199
22901,1,0,0.1625,0,1,1,0,0.22504230118443316
22902,1,0,0.0,0,1,0,0,0.49238578680203043
22903,1,0,0.1,0,1,0,0,0.937394247038917
22904,0,0,0.0,0,0,0,1,0.16243654822335024
22905,1,0,0.0,0,0,0,0,0.19120135363790186
22906,0,0,0.025,0,1,1,0,0.25549915397631134
22907,1,0,0.0,0,1,0,0,0.5854483925549916
22908,0,0,0.0375,0,1,0,0,0.6091370558375635
22909,0,0,0.025,0,1,1,0,0.18781725888324874
22910,1,1,0.1375,0,1,0,0,0.26903553299492383
22911,1,0,0.0,0,0,0,0,0.1996615905245347
22912,1,0,0.0875,0,1,1,0,0.45346869712351945
22913,0,0,0.0,0,0,0,0,0.22165820642978004
22914,0,0,0.0,0,0,0,0,0.3197969543147208
22915,0,0,0.0,0,1,0,0,0.2927241962774958
22916,1,0,0.0,0,0,0,1,0.5228426395939086
22917,0,0,0.0,0,0,0,0,0.20642978003384094
22918,0,0,0.0125,561,1,0,0,0.7495769881556683
22919,1,0,0.0125,0,1,0,0,0.00338409475465313
22920,1,0,0.0,0,0,1,0,0.22165820642978004
22921,1,0,0.0625,0,1,1,0,0.805414551607445
22922,1,0,0.0,0,0,0,0,0.00338409475465313
22923,1,0,0.0,0,0,0,0,0.5228426395939086
22924,1,0,0.0,0,0,0,0,0.17597292724196278
22925,1,0,0.0125,0,0,0,0,0.38747884940778343
22926,1,0,0.1,0,2,1,0,0.6920473773265652
22927,0,0,0.0,0,0,0,0,0.2808798646362098
22928,1,0,0.025,0,2,0,0,0.9475465313028765
22929,1,0,0.05,0,1,1,0,0.15905245346869712
22930,0,0,0.0125,472,1,1,0,0.6971235194585449
22931,1,0,0.025,0,1,0,0,0.6700507614213198
22932,1,0,0.025,0,1,0,0,0.43485617597292725
22933,1,1,0.1875,0,0,0,0,0.3976311336717428
22934,1,0,0.1,0,1,0,0,0.04060913705583756
